Wiki URL,Country/Area,Plant name,Plant Name in Local Language / Script,Other Name(s),Unit name,Fuel,Capacity (MW),Status,Turbine/Engine Technology,Equipment Manufacturer/Model,CHP,Hydrogen capable?,CCS attachment?,Conversion/replacement?,Conversion from/replacement of (fuel),Conversion from/replacement of (GEM unit ID),Conversion to (fuel),Conversion to (GEM unit ID),Start year,Retired year,Planned retire,Operator(s),Owner(s),Parent(s),Latitude,Longitude,Location accuracy,City,"Local area (taluk, county)","Major area (prefecture, district)",State/Province,Subregion,Region,Other IDs (location),Other IDs (unit),Captive industry use,Captive industry type,Captive non-industry use,GEM location ID,GEM unit ID
https://www.gem.wiki/METKA_Mobile_power_plant,Algeria,METKA Mobile power plant,,,4,fossil gas: natural gas,19,operating,gas turbine,,not found,not found,not found,,,,,,,,,,Société Algérienne de Production de l'Electricité SpA [100%],Sonelgaz SpA [100.0%],27.665254,-7.976986,exact,Tindouf,,,Tindouf,Northern Africa,Africa,,,,,power,L100000408945,G100000413269
https://www.gem.wiki/METKA_Mobile_power_plant,Algeria,METKA Mobile power plant,,,5,fossil gas: natural gas,19,operating,gas turbine,,not found,not found,not found,,,,,,,,,,Société Algérienne de Production de l'Electricité SpA [100%],Sonelgaz SpA [100.0%],27.563748,5.523499,approximate,,,,Sahara Desert,Northern Africa,Africa,,,,,power,L100000408945,G100000413268
https://www.gem.wiki/METKA_Mobile_power_plant,Algeria,METKA Mobile power plant,,,6,fossil gas: natural gas,19,operating,gas turbine,,not found,not found,not found,,,,,,,,,,Société Algérienne de Production de l'Electricité SpA [100%],Sonelgaz SpA [100.0%],27.563748,5.523499,approximate,,,,Sahara Desert,Northern Africa,Africa,,,,,power,L100000408945,G100000413267
https://www.gem.wiki/Miaoli_Petrochemical_power_station,Taiwan,Miaoli Petrochemical power station,"長春石化苗栗廠, 長春集團麥寮石化發電廠",CCPC Miaoli Factory power station,Unit 1R,fossil gas: LNG,30,pre-construction,gas turbine,Mitsubishi Power: H-25,not found,not found,not found,replacement,coal: unknown,G100000113102,,,2025,,,,Chang Chun Petrochemical Co Ltd [100%],Chang Chun Group,24.5932386,120.8179175,exact,Yichun Road,Miaoli County,Miaoli City,Taiwan,Eastern Asia,Asia,,,power,chemicals,,L100000103558,G100001017932
https://www.gem.wiki/Miaoli_Petrochemical_power_station,Taiwan,Miaoli Petrochemical power station,"長春石化苗栗廠, 長春集團麥寮石化發電廠",CCPC Miaoli Factory power station,Unit 2R,fossil gas: LNG,0,announced,gas turbine,,not found,not found,not found,,,,,,2030,,,,Chang Chun Petrochemical Co Ltd [100%],Chang Chun Group,24.5932386,120.8179175,exact,Yichun Road,Miaoli County,Miaoli City,Taiwan,Eastern Asia,Asia,,,power,chemicals,,L100000103558,G100001031196
https://www.gem.wiki/Mobile_5_bunker-fired_diesel_power_station,Philippines,Mobile 5 bunker-fired diesel power station,,,2,fossil liquids: diesel,24,operating,internal combustion,,not found,,,,,,,,,,,,Therma Mobile Inc [100%],Aboitiz Power Corp [100.0%],14.636265,120.949956,exact,Navotas City,,,,South-eastern Asia,Asia,,,,,,L100000408103,G100000411280
https://www.gem.wiki/Mobile_5_bunker-fired_diesel_power_station,Philippines,Mobile 5 bunker-fired diesel power station,,,3,fossil liquids: diesel,36,operating,internal combustion,,not found,,,,,,,,,,,,Therma Mobile Inc [100%],Aboitiz Power Corp [100.0%],14.636265,120.949956,exact,Navotas City,,,,South-eastern Asia,Asia,,,,,,L100000408103,G100000411279
https://www.gem.wiki/Mohave_Energy_Park,United States,Mohave Energy Park,,,1,fossil gas: natural gas,49,announced,gas turbine,GE: GE LM6000s,,,,,,,,,2026,,,Mohave Electric Cooperative,Arizona Electric Power Cooperative Inc; Mohave Electric Cooperative Inc,Arkansas Electric Cooperative Corp; Mohave Electric Cooperative Inc,34.9111,-114.5912,approximate,Mohave County,,,Arizona,Northern America,Americas,,,,,,L100001025638,G100001030408
https://www.gem.wiki/Mohave_Energy_Park,United States,Mohave Energy Park,,,2,fossil gas: natural gas,49,announced,gas turbine,GE: GE LM6000s,,,,,,,,,2026,,,Mohave Electric Cooperative,Arizona Electric Power Cooperative Inc; Mohave Electric Cooperative Inc,Arkansas Electric Cooperative Corp; Mohave Electric Cooperative Inc,34.9111,-114.5912,approximate,Mohave County,,,Arizona,Northern America,Americas,,,,,,L100001025638,G100001030411
https://www.gem.wiki/Moín_power_station,Costa Rica,Moín power station,Planta Térmica Moín Gas,,Moín IC 1,fossil liquids: diesel,36.5,operating,internal combustion,,,,,,,,,,2024,,,,Aggreko Ltd,Albion Jvco Ltd,9.993248,-83.100095,exact,Moín,,,Limón,Latin America and the Caribbean,Americas,,,,,,L100001023556,G100001028074
https://www.gem.wiki/Moín_power_station,Costa Rica,Moín power station,Planta Térmica Moín Gas,,Moín IC 2,fossil liquids: diesel,36.5,operating,internal combustion,,,,,,,,,,2024,,,,Aggreko Ltd,Albion Jvco Ltd,9.993248,-83.100095,exact,Moín,,,Limón,Latin America and the Caribbean,Americas,,,,,,L100001023556,G100001028075
https://www.gem.wiki/Moín_power_station,Costa Rica,Moín power station,Planta Térmica Moín Gas,,Moín IC 3,fossil liquids: diesel,36.5,operating,internal combustion,,,,,,,,,,2024,,,,Aggreko Ltd,Albion Jvco Ltd,9.993248,-83.100095,exact,Moín,,,Limón,Latin America and the Caribbean,Americas,,,,,,L100001023556,G100001028076
https://www.gem.wiki/Moín_power_station,Costa Rica,Moín power station,Planta Térmica Moín Gas,,Moín II - 1,"fossil liquids: diesel, fossil liquids: fuel oil",36.1,operating,gas turbine,GE: 6001B,,,,,,,,,1991,,,,Instituto Costarricense de Electricidad [100%],Instituto Costarricense de Electricidad [100.0%],9.993248,-83.100095,exact,Moín,,,Limón,Latin America and the Caribbean,Americas,,,,,,L100001023556,G100001028069
https://www.gem.wiki/Moín_power_station,Costa Rica,Moín power station,Planta Térmica Moín Gas,,Moín II - 2,"fossil liquids: diesel, fossil liquids: fuel oil",36.1,operating,gas turbine,GE: 6001B,,,,,,,,,1991,,,,Instituto Costarricense de Electricidad [100%],Instituto Costarricense de Electricidad [100.0%],9.993248,-83.100095,exact,Moín,,,Limón,Latin America and the Caribbean,Americas,,,,,,L100001023556,G100001028070
https://www.gem.wiki/Moín_power_station,Costa Rica,Moín power station,Planta Térmica Moín Gas,,Moín II - 3,"fossil liquids: diesel, fossil liquids: fuel oil",36.1,operating,gas turbine,GE: 6001B,,,,,,,,,1991,,,,Instituto Costarricense de Electricidad [100%],Instituto Costarricense de Electricidad [100.0%],9.993248,-83.100095,exact,Moín,,,Limón,Latin America and the Caribbean,Americas,,,,,,L100001023556,G100001028071
https://www.gem.wiki/Moín_power_station,Costa Rica,Moín power station,Planta Térmica Moín Gas,,Moín II - 4,"fossil liquids: diesel, fossil liquids: fuel oil",48.2,mothballed,gas turbine,GE: 6001B,,,,,,,,,1991,,,,Instituto Costarricense de Electricidad [100%],Instituto Costarricense de Electricidad [100.0%],9.993248,-83.100095,exact,Moín,,,Limón,Latin America and the Caribbean,Americas,,,,,,L100001023556,G100001028083
https://www.gem.wiki/Moín_power_station,Costa Rica,Moín power station,Planta Térmica Moín Gas,,Moín III - 1,fossil liquids: diesel,45,operating,gas turbine,,,,,,,,,,2003,,,,Compañía Nacional de Fuerza y Luz SA [100%],Instituto Costarricense de Electricidad [100.0%],9.993248,-83.100095,exact,Moín,,,Limón,Latin America and the Caribbean,Americas,,,,,,L100001023556,G100001028072
https://www.gem.wiki/Moín_power_station,Costa Rica,Moín power station,Planta Térmica Moín Gas,,Moín III - 2,fossil liquids: diesel,45,mothballed,gas turbine,,,,,,,,,,2003,,,,Compañía Nacional de Fuerza y Luz SA [100%],Instituto Costarricense de Electricidad [100.0%],9.993248,-83.100095,exact,Moín,,,Limón,Latin America and the Caribbean,Americas,,,,,,L100001023556,G100001028073
https://www.gem.wiki/Moitaka_power_station,Papua New Guinea,Moitaka power station,,,1,fossil liquids: diesel,41,operating,internal combustion,,not found,not found,not found,,,,,,1980,,,,PNG Power Ltd,PNG Power Ltd,-9.404085,147.204033,exact,Port Moresby,,,,Melanesia,Oceania,,,,,,L100000408976,G100000413383
https://www.gem.wiki/Moitaka_power_station,Papua New Guinea,Moitaka power station,,,GT2,fossil gas: natural gas,15,operating,gas turbine,,not found,not found,not found,,,,,,1990,,,,PNG Power Ltd,PNG Power Ltd,-9.404085,147.204033,exact,Port Moresby,,,,Melanesia,Oceania,,,,,,L100000408976,G100000413381
https://www.gem.wiki/Morvarid_Power_plant,Iran,Morvarid Power plant,,,1,fossil gas: natural gas,41.6,construction,gas turbine,Mapna Group: MGT-40,not found,not found,not found,,,,,,,,,,Thermal Power Plants Holding Co [100%],Thermal Power Plants Holding Co [100.0%],26.528275,53.977116,approximate,Island,Bandar Lengeh,,Hormozgan,Southern Asia,Asia,,,,,,L100000409289,G100000414425
https://www.gem.wiki/Mountain_Peak_Power_Plant,United States,Mountain Peak Power Plant,,,1,fossil gas: natural gas,27,pre-construction,gas turbine,GE Vernova: LM2500XPRESS,,,,,,,,,2025,,,United Power Generation & Distribution,Kindle Energy LLC; United Power Generation & Distribution Co Ltd,Blackstone Group Inc; United Enterprises & Co,40.11108345,-104.5158655,approximate,Keenesburg,Weld County,,Colorado,Northern America,Americas,,,,,,L100001025813,G100001030727
https://www.gem.wiki/Mountain_Peak_Power_Plant,United States,Mountain Peak Power Plant,,,2,fossil gas: natural gas,27,pre-construction,gas turbine,GE Vernova: LM2500XPRESS,,,,,,,,,2025,,,United Power Generation & Distribution,Kindle Energy LLC; United Power Generation & Distribution Co Ltd,Blackstone Group Inc; United Enterprises & Co,40.11108345,-104.5158655,approximate,Keenesburg,Weld County,,Colorado,Northern America,Americas,,,,,,L100001025813,G100001030728
https://www.gem.wiki/Mountain_Peak_Power_Plant,United States,Mountain Peak Power Plant,,,3,fossil gas: natural gas,27,pre-construction,gas turbine,GE Vernova: LM2500XPRESS,,,,,,,,,2025,,,United Power Generation & Distribution,Kindle Energy LLC; United Power Generation & Distribution Co Ltd,Blackstone Group Inc; United Enterprises & Co,40.11108345,-104.5158655,approximate,Keenesburg,Weld County,,Colorado,Northern America,Americas,,,,,,L100001025813,G100001030729
https://www.gem.wiki/Mountain_Peak_Power_Plant,United States,Mountain Peak Power Plant,,,4,fossil gas: natural gas,27,pre-construction,gas turbine,GE Vernova: LM2500XPRESS,,,,,,,,,2025,,,United Power Generation & Distribution,Kindle Energy LLC; United Power Generation & Distribution Co Ltd,Blackstone Group Inc; United Enterprises & Co,40.11108345,-104.5158655,approximate,Keenesburg,Weld County,,Colorado,Northern America,Americas,,,,,,L100001025813,G100001030730
https://www.gem.wiki/Mountain_Peak_Power_Plant,United States,Mountain Peak Power Plant,,,5,fossil gas: natural gas,27,pre-construction,gas turbine,GE Vernova: LM2500XPRESS,,,,,,,,,2025,,,United Power Generation & Distribution,Kindle Energy LLC; United Power Generation & Distribution Co Ltd,Blackstone Group Inc; United Enterprises & Co,40.11108345,-104.5158655,approximate,Keenesburg,Weld County,,Colorado,Northern America,Americas,,,,,,L100001025813,G100001030731
https://www.gem.wiki/Mountain_Peak_Power_Plant,United States,Mountain Peak Power Plant,,,6,fossil gas: natural gas,27,pre-construction,gas turbine,GE Vernova: LM2500XPRESS,,,,,,,,,2025,,,United Power Generation & Distribution,Kindle Energy LLC; United Power Generation & Distribution Co Ltd,Blackstone Group Inc; United Enterprises & Co,40.11108345,-104.5158655,approximate,Keenesburg,Weld County,,Colorado,Northern America,Americas,,,,,,L100001025813,G100001030732
https://www.gem.wiki/Mount_Keith_power_station,Australia,Mount Keith power station,,,1,fossil liquids: diesel,12,operating,gas turbine,,,,,,,,,,1997,,,,BHP Nickel West Pty Ltd,BHP Group Ltd,-24.332111,124.521054,approximate,Wiluna,,,,Australia and New Zealand,Oceania,,,,other metals & mining,,L100000408970,G100000413405
https://www.gem.wiki/Mount_Keith_power_station,Australia,Mount Keith power station,,,2,fossil liquids: diesel,12,operating,gas turbine,,,,,,,,,,1997,,,,BHP Nickel West Pty Ltd,BHP Group Ltd,-24.332111,124.521054,approximate,Wiluna,,,,Australia and New Zealand,Oceania,,,,other metals & mining,,L100000408970,G100000413404
https://www.gem.wiki/Mount_Keith_power_station,Australia,Mount Keith power station,,,3,fossil liquids: diesel,12,operating,gas turbine,,,,,,,,,,1997,,,,BHP Nickel West Pty Ltd,BHP Group Ltd,-24.332111,124.521054,approximate,Wiluna,,,,Australia and New Zealand,Oceania,,,,other metals & mining,,L100000408970,G100000413403
https://www.gem.wiki/Mount_Keith_power_station,Australia,Mount Keith power station,,,4,fossil liquids: diesel,12,operating,gas turbine,,,,,,,,,,1997,,,,BHP Nickel West Pty Ltd,BHP Group Ltd,-24.332111,124.521054,approximate,Wiluna,,,,Australia and New Zealand,Oceania,,,,other metals & mining,,L100000408970,G100000413402
https://www.gem.wiki/Mount_Keith_power_station,Australia,Mount Keith power station,,,5,fossil liquids: diesel,12,operating,gas turbine,,,,,,,,,,1997,,,,BHP Nickel West Pty Ltd,BHP Group Ltd,-24.332111,124.521054,approximate,Wiluna,,,,Australia and New Zealand,Oceania,,,,other metals & mining,,L100000408970,G100000413401
https://www.gem.wiki/M'SILA_Mobile_power_plant,Algeria,M'SILA Mobile power plant,,,1,fossil gas: natural gas,20,operating,gas turbine,GE: TM2500,not found,not found,not found,,,,,,2012,,,,Société Algérienne de Production de l'Electricité SpA [100%],Sonelgaz SpA [100.0%],35.71379,4.517005,exact,M'Sila,,,M'Sila,Northern Africa,Africa,,,,,power,L100000408942,G100000413284
https://www.gem.wiki/M'SILA_Mobile_power_plant,Algeria,M'SILA Mobile power plant,,,10,fossil gas: natural gas,20,operating,gas turbine,,not found,not found,not found,,,,,,2013,,,,Société Algérienne de Production de l'Electricité SpA [100%],Sonelgaz SpA [100.0%],35.71379,4.517005,exact,M'Sila,,,M'Sila,Northern Africa,Africa,,,,,power,L100000408942,G100000413283
https://www.gem.wiki/M'SILA_Mobile_power_plant,Algeria,M'SILA Mobile power plant,,,11,fossil gas: natural gas,20,operating,gas turbine,GE: TM2500,not found,not found,not found,,,,,,2013,,,,Société Algérienne de Production de l'Electricité SpA [100%],Sonelgaz SpA [100.0%],35.71379,4.517005,exact,M'Sila,,,M'Sila,Northern Africa,Africa,,,,,power,L100000408942,G100000413282
https://www.gem.wiki/M'SILA_Mobile_power_plant,Algeria,M'SILA Mobile power plant,,,12,fossil gas: natural gas,20,operating,gas turbine,GE: TM2500,not found,not found,not found,,,,,,2013,,,,Société Algérienne de Production de l'Electricité SpA [100%],Sonelgaz SpA [100.0%],35.71379,4.517005,exact,M'Sila,,,M'Sila,Northern Africa,Africa,,,,,power,L100000408942,G100000413281
https://www.gem.wiki/M'SILA_Mobile_power_plant,Algeria,M'SILA Mobile power plant,,,2,fossil gas: natural gas,20,operating,gas turbine,GE: TM2500,not found,not found,not found,,,,,,2012,,,,Société Algérienne de Production de l'Electricité SpA [100%],Sonelgaz SpA [100.0%],35.71379,4.517005,exact,M'Sila,,,M'Sila,Northern Africa,Africa,,,,,power,L100000408942,G100000413280
https://www.gem.wiki/M'SILA_Mobile_power_plant,Algeria,M'SILA Mobile power plant,,,3,fossil gas: natural gas,20,operating,gas turbine,GE: TM2500,not found,not found,not found,,,,,,2012,,,,Société Algérienne de Production de l'Electricité SpA [100%],Sonelgaz SpA [100.0%],35.71379,4.517005,exact,M'Sila,,,M'Sila,Northern Africa,Africa,,,,,power,L100000408942,G100000413279
https://www.gem.wiki/M'SILA_Mobile_power_plant,Algeria,M'SILA Mobile power plant,,,4,fossil gas: natural gas,20,operating,gas turbine,GE: TM2500,not found,not found,not found,,,,,,2012,,,,Société Algérienne de Production de l'Electricité SpA [100%],Sonelgaz SpA [100.0%],35.71379,4.517005,exact,M'Sila,,,M'Sila,Northern Africa,Africa,,,,,power,L100000408942,G100000413278
https://www.gem.wiki/M'SILA_Mobile_power_plant,Algeria,M'SILA Mobile power plant,,,5,fossil gas: natural gas,20,operating,gas turbine,GE: TM2500,not found,not found,not found,,,,,,2013,,,,Société Algérienne de Production de l'Electricité SpA [100%],Sonelgaz SpA [100.0%],35.71379,4.517005,exact,M'Sila,,,M'Sila,Northern Africa,Africa,,,,,power,L100000408942,G100000413277
https://www.gem.wiki/M'SILA_Mobile_power_plant,Algeria,M'SILA Mobile power plant,,,6,fossil gas: natural gas,20,operating,gas turbine,GE: TM2500,not found,not found,not found,,,,,,2013,,,,Société Algérienne de Production de l'Electricité SpA [100%],Sonelgaz SpA [100.0%],35.71379,4.517005,exact,M'Sila,,,M'Sila,Northern Africa,Africa,,,,,power,L100000408942,G100000413276
https://www.gem.wiki/M'SILA_Mobile_power_plant,Algeria,M'SILA Mobile power plant,,,7,fossil gas: natural gas,20,operating,gas turbine,GE: TM2500,not found,not found,not found,,,,,,2013,,,,Société Algérienne de Production de l'Electricité SpA [100%],Sonelgaz SpA [100.0%],35.71379,4.517005,exact,M'Sila,,,M'Sila,Northern Africa,Africa,,,,,power,L100000408942,G100000413275
https://www.gem.wiki/M'SILA_Mobile_power_plant,Algeria,M'SILA Mobile power plant,,,8,fossil gas: natural gas,20,operating,gas turbine,GE: TM2500,not found,not found,not found,,,,,,2013,,,,Société Algérienne de Production de l'Electricité SpA [100%],Sonelgaz SpA [100.0%],35.71379,4.517005,exact,M'Sila,,,M'Sila,Northern Africa,Africa,,,,,power,L100000408942,G100000413274
https://www.gem.wiki/M'SILA_Mobile_power_plant,Algeria,M'SILA Mobile power plant,,,9,fossil gas: natural gas,20,operating,gas turbine,GE: TM2500,not found,not found,not found,,,,,,2013,,,,Société Algérienne de Production de l'Electricité SpA [100%],Sonelgaz SpA [100.0%],35.71379,4.517005,exact,M'Sila,,,M'Sila,Northern Africa,Africa,,,,,power,L100000408942,G100000413273
https://www.gem.wiki/Mubarek_power_station,Uzbekistan,Mubarek power station,Мубарекская ТЭЦ (Russian),Mubarak,3,fossil gas: natural gas,30,operating,gas turbine,,yes,not found,not found,,,,,,1985,,,,Thermal Power Stations JSC [100%],Thermal Power Stations JSC [100.0%],39.183979,65.287496,exact,Mubarek,,,Qashqadaryo,Central Asia,Asia,,,both,other,power,L100000406875,G100000407375
https://www.gem.wiki/Mubarek_power_station,Uzbekistan,Mubarek power station,Мубарекская ТЭЦ (Russian),Mubarak,4,fossil gas: natural gas,30,operating,gas turbine,,yes,not found,not found,,,,,,1985,,,,Thermal Power Stations JSC [100%],Thermal Power Stations JSC [100.0%],39.183979,65.287496,exact,Mubarek,,,Qashqadaryo,Central Asia,Asia,,,both,other,power,L100000406875,G100000407374
https://www.gem.wiki/Mubarek_power_station,Uzbekistan,Mubarek power station,Мубарекская ТЭЦ (Russian),Mubarak,7,fossil gas: natural gas,0,announced,gas turbine,not found,yes,not found,not found,,,,,,2027,,,,Thermal Power Stations JSC [100%],Thermal Power Stations JSC [100.0%],39.183979,65.287496,exact,Mubarek,,,Qashqadaryo,Central Asia,Asia,,,both,other,power,L100000406875,G100001030325
https://www.gem.wiki/Mubarek_power_station,Uzbekistan,Mubarek power station,Мубарекская ТЭЦ (Russian),Mubarak,8,fossil gas: natural gas,0,announced,gas turbine,not found,yes,not found,not found,,,,,,2027,,,,Thermal Power Stations JSC [100%],Thermal Power Stations JSC [100.0%],39.183979,65.287496,exact,Mubarek,,,Qashqadaryo,Central Asia,Asia,,,both,other,power,L100000406875,G100001030326
https://www.gem.wiki/Mulla_Abdullah_Power_Plant,Iraq,Mulla Abdullah Power Plant,"محطة كهرباء الشهيد عبدالله، محطة كهرباء عبدالله القديمة، محطة كهرباء عبدالله الغازية",Old Mullah Abdullah Power Plant,1,fossil gas: natural gas,20,operating,gas turbine,,not found,not found,not found,,,,,,,,,,Ministry of Electricity (Iraq) [100%],Ministry of Electricity (Iraq) [100.0%],35.419362,44.193499,exact,kirkuk,,,kirkuk,Western Asia,Asia,,,,,power,L100001016390,G100001018169
https://www.gem.wiki/Mulla_Abdullah_Power_Plant,Iraq,Mulla Abdullah Power Plant,"محطة كهرباء الشهيد عبدالله، محطة كهرباء عبدالله القديمة، محطة كهرباء عبدالله الغازية",Old Mullah Abdullah Power Plant,10,fossil gas: natural gas,20,operating,gas turbine,,not found,not found,not found,,,,,,,,,,Ministry of Electricity (Iraq) [100%],Ministry of Electricity (Iraq) [100.0%],35.419362,44.193499,exact,kirkuk,,,kirkuk,Western Asia,Asia,,,,,power,L100001016390,G100001018185
https://www.gem.wiki/Mulla_Abdullah_Power_Plant,Iraq,Mulla Abdullah Power Plant,"محطة كهرباء الشهيد عبدالله، محطة كهرباء عبدالله القديمة، محطة كهرباء عبدالله الغازية",Old Mullah Abdullah Power Plant,11,fossil gas: natural gas,20,operating,gas turbine,,not found,not found,not found,,,,,,,,,,Ministry of Electricity (Iraq) [100%],Ministry of Electricity (Iraq) [100.0%],35.419362,44.193499,exact,kirkuk,,,kirkuk,Western Asia,Asia,,,,,power,L100001016390,G100001018186
https://www.gem.wiki/Mulla_Abdullah_Power_Plant,Iraq,Mulla Abdullah Power Plant,"محطة كهرباء الشهيد عبدالله، محطة كهرباء عبدالله القديمة، محطة كهرباء عبدالله الغازية",Old Mullah Abdullah Power Plant,12,fossil gas: natural gas,20,operating,gas turbine,,not found,not found,not found,,,,,,,,,,Ministry of Electricity (Iraq) [100%],Ministry of Electricity (Iraq) [100.0%],35.419362,44.193499,exact,kirkuk,,,kirkuk,Western Asia,Asia,,,,,power,L100001016390,G100001018187
https://www.gem.wiki/Mulla_Abdullah_Power_Plant,Iraq,Mulla Abdullah Power Plant,"محطة كهرباء الشهيد عبدالله، محطة كهرباء عبدالله القديمة، محطة كهرباء عبدالله الغازية",Old Mullah Abdullah Power Plant,2,fossil gas: natural gas,20,operating,gas turbine,,not found,not found,not found,,,,,,,,,,Ministry of Electricity (Iraq) [100%],Ministry of Electricity (Iraq) [100.0%],35.419362,44.193499,exact,kirkuk,,,kirkuk,Western Asia,Asia,,,,,power,L100001016390,G100001018176
https://www.gem.wiki/Mulla_Abdullah_Power_Plant,Iraq,Mulla Abdullah Power Plant,"محطة كهرباء الشهيد عبدالله، محطة كهرباء عبدالله القديمة، محطة كهرباء عبدالله الغازية",Old Mullah Abdullah Power Plant,3,fossil gas: natural gas,20,operating,gas turbine,,not found,not found,not found,,,,,,,,,,Ministry of Electricity (Iraq) [100%],Ministry of Electricity (Iraq) [100.0%],35.419362,44.193499,exact,kirkuk,,,kirkuk,Western Asia,Asia,,,,,power,L100001016390,G100001018177
https://www.gem.wiki/Mulla_Abdullah_Power_Plant,Iraq,Mulla Abdullah Power Plant,"محطة كهرباء الشهيد عبدالله، محطة كهرباء عبدالله القديمة، محطة كهرباء عبدالله الغازية",Old Mullah Abdullah Power Plant,4,fossil gas: natural gas,20,operating,gas turbine,,not found,not found,not found,,,,,,,,,,Ministry of Electricity (Iraq) [100%],Ministry of Electricity (Iraq) [100.0%],35.419362,44.193499,exact,kirkuk,,,kirkuk,Western Asia,Asia,,,,,power,L100001016390,G100001018179
https://www.gem.wiki/Mulla_Abdullah_Power_Plant,Iraq,Mulla Abdullah Power Plant,"محطة كهرباء الشهيد عبدالله، محطة كهرباء عبدالله القديمة، محطة كهرباء عبدالله الغازية",Old Mullah Abdullah Power Plant,5,fossil gas: natural gas,20,operating,gas turbine,,not found,not found,not found,,,,,,,,,,Ministry of Electricity (Iraq) [100%],Ministry of Electricity (Iraq) [100.0%],35.419362,44.193499,exact,kirkuk,,,kirkuk,Western Asia,Asia,,,,,power,L100001016390,G100001018180
https://www.gem.wiki/Mulla_Abdullah_Power_Plant,Iraq,Mulla Abdullah Power Plant,"محطة كهرباء الشهيد عبدالله، محطة كهرباء عبدالله القديمة، محطة كهرباء عبدالله الغازية",Old Mullah Abdullah Power Plant,6,fossil gas: natural gas,20,operating,gas turbine,,not found,not found,not found,,,,,,,,,,Ministry of Electricity (Iraq) [100%],Ministry of Electricity (Iraq) [100.0%],35.419362,44.193499,exact,kirkuk,,,kirkuk,Western Asia,Asia,,,,,power,L100001016390,G100001018181
https://www.gem.wiki/Mulla_Abdullah_Power_Plant,Iraq,Mulla Abdullah Power Plant,"محطة كهرباء الشهيد عبدالله، محطة كهرباء عبدالله القديمة، محطة كهرباء عبدالله الغازية",Old Mullah Abdullah Power Plant,7,fossil gas: natural gas,20,operating,gas turbine,,not found,not found,not found,,,,,,,,,,Ministry of Electricity (Iraq) [100%],Ministry of Electricity (Iraq) [100.0%],35.419362,44.193499,exact,kirkuk,,,kirkuk,Western Asia,Asia,,,,,power,L100001016390,G100001018182
https://www.gem.wiki/Mulla_Abdullah_Power_Plant,Iraq,Mulla Abdullah Power Plant,"محطة كهرباء الشهيد عبدالله، محطة كهرباء عبدالله القديمة، محطة كهرباء عبدالله الغازية",Old Mullah Abdullah Power Plant,8,fossil gas: natural gas,20,operating,gas turbine,,not found,not found,not found,,,,,,,,,,Ministry of Electricity (Iraq) [100%],Ministry of Electricity (Iraq) [100.0%],35.419362,44.193499,exact,kirkuk,,,kirkuk,Western Asia,Asia,,,,,power,L100001016390,G100001018183
https://www.gem.wiki/Mulla_Abdullah_Power_Plant,Iraq,Mulla Abdullah Power Plant,"محطة كهرباء الشهيد عبدالله، محطة كهرباء عبدالله القديمة، محطة كهرباء عبدالله الغازية",Old Mullah Abdullah Power Plant,9,fossil gas: natural gas,20,operating,gas turbine,,not found,not found,not found,,,,,,,,,,Ministry of Electricity (Iraq) [100%],Ministry of Electricity (Iraq) [100.0%],35.419362,44.193499,exact,kirkuk,,,kirkuk,Western Asia,Asia,,,,,power,L100001016390,G100001018184
https://www.gem.wiki/Mungarra_power_station,Australia,Mungarra power station,,,1,fossil gas: natural gas,37,operating,gas turbine,,,,,,,,,,1990,,,Verve Energy,,,-28.8895,115.1178,exact,Geraldton,,,,Australia and New Zealand,Oceania,,,,,,L100000408967,G100000413419
https://www.gem.wiki/Mungarra_power_station,Australia,Mungarra power station,,,2,fossil gas: natural gas,37,operating,gas turbine,,,,,,,,,,1990,,,Verve Energy,,,-28.8895,115.1178,exact,Geraldton,,,,Australia and New Zealand,Oceania,,,,,,L100000408967,G100000413418
https://www.gem.wiki/Mungarra_power_station,Australia,Mungarra power station,,,3,fossil gas: natural gas,38,operating,gas turbine,,,,,,,,,,1990,,,Verve Energy,,,-28.8895,115.1178,exact,Geraldton,,,,Australia and New Zealand,Oceania,,,,,,L100000408967,G100000413417
https://www.gem.wiki/Munum_power_plant,Papua New Guinea,Munum power plant,,,1,fossil liquids: heavy fuel oil,30,operating,internal combustion,,not found,not found,not found,,,,,,2017,,,Daewoo,,,-6.59365,146.85341,exact,Munum,,,,Melanesia,Oceania,,,,,,L100000408988,G100000413372
https://www.gem.wiki/Najran_power_plant,Saudi Arabia,Najran power plant,محطة كهرباء نجران,,1,"fossil liquids: diesel, fossil liquids: crude oil",22.5,operating,gas turbine,EthosEnergy: TG20 B7/8,not found,not found,not found,,,,,,1985,,,,Saudi Electricity Co [100%],Saudi Electricity Co [100.0%],17.597307,44.337838,exact,Najran,,,Najran,Western Asia,Asia,World Resources Institute: WRI1030678,,,,power,L100000409131,G100000413624
https://www.gem.wiki/Najran_power_plant,Saudi Arabia,Najran power plant,محطة كهرباء نجران,,2,"fossil liquids: diesel, fossil liquids: crude oil",22.5,operating,gas turbine,EthosEnergy: TG20 B7/8,not found,not found,not found,,,,,,1985,,,,Saudi Electricity Co [100%],Saudi Electricity Co [100.0%],17.597307,44.337838,exact,Najran,,,Najran,Western Asia,Asia,World Resources Institute: WRI1030678,,,,power,L100000409131,G100000413623
